1016729	0
1017818	1
1018882	0
1020044	1
1021149	1
1022172	0
1026317	1
1027365	1
1028378	0
1029396	0
1030420	0
1031494	0
1032685	0
1036698	1
1037877	0
1038915	0
1039946	1
1041079	1
1042221	1
1043335	0
1047931	1
1048977	0
1050122	0
1051289	1
1052398	0
1053590	0
1054603	1
1055671	0
1060208	1
1061313	1
1062437	1
1063447	0
1064565	1
1065698	1
1066798	0
1071341	1
1072482	0
1073495	1
1074641	0
1075657	0
1076745	0
1077811	1
1081501	0
1082553	0
1083558	1
1084746	1
1085801	1
1086890	0
1087958	1
1089066	0
1092875	1
1093906	0
1094985	1
1096103	0
1097240	1
1098309	0
1099492	1
1100673	1
1104513	1
1105575	0
1106600	0
1107712	1
1108836	0
1109929	1
1110980	0
1116029	0
1117067	0
1118160	0
1119304	1
1120464	0
1121649	0
1122769	1
1123814	1
1127982	1
1129080	0
1130098	1
1131143	1
1132143	0
1133146	1
1134327	0
1139244	0
1140440	1
1141560	1
1142632	0
1143739	1
1144887	1
1146016	0
1149611	0
1150749	1
1151798	0
1152924	0
1154011	0
1155106	1
1156151	1
1157212	1
1160791	1
1161988	1
1163075	0
1164127	0
1165209	1
1166304	1
1167426	0
1171136	1
1172309	0
1173467	0
1174598	1
1175776	0
1176896	0
1177942	0
1179027	1
1183233	1
1184343	0
1185519	0
1186620	1
1187701	1
1188718	1
1189738	0
1193513	0
1194552	1
1195728	1
1196839	1
1197909	0
1198939	0
1200138	0
1201210	0
1204914	0
1205935	0
1207050	1
1208112	1
1209248	1
1210326	0
1211511	1
1212588	1
1217014	1
1218167	0
1219202	0
1220276	1
1221405	1
1222497	0
1223606	0
1228398	0
1229515	1
1230555	1
1231596	0
1232748	0
1233775	1
1234949	0
1238694	0
1239772	1
1240813	1
1241859	0
1242927	1
1243959	1
1245003	1
1246106	0
1249968	1
1251100	0
1252276	1
1253367	1
1254483	0
1255590	0
1256664	1
1257684	1
1262431	0
1263528	1
1264661	1
1265821	0
1267009	0
1268089	0
1269212	0
1273013	1
1274124	1
1275304	1
1276442	0
1277636	0
1278673	1
1279838	0
1280993	0
1285105	1
1286125	1
1287247	1
1288372	1
1289402	0
1290591	0
1291592	0
1295219	0
1296347	0
1297510	1
1298598	1
1299757	0
1300766	1
1301875	0
1305703	1
1306714	0
1307855	0
1309050	1
1310185	0
1311276	1
1312322	0
1313374	1
1317969	1
1319166	0
1320339	0
1321412	0
1322585	0
1323663	0
1324740	1
1329828	1
1331021	1
1332033	0
1333087	1
1334206	0
1335210	0
1336318	1
1340951	0
1342047	0
1343240	1
1344331	0
1345464	1
1346580	1
1347666	1
1348853	0
1352542	0
1353585	1
1354607	1
1355627	1
1356821	0
1357920	1
1359093	1
1360247	0
1364982	0
1366079	0
1367191	1
1368309	0
1369410	0
1370615	0
1371687	1
1376331	0
1377358	1
1378416	1
1379428	1
1380599	1
1381774	0
1382942	1
1387490	1
1388503	0
1389636	0
1390724	1
1391754	1
1392935	1
1394057	0
1395098	0
1398855	0
1399974	1
1401049	1
1402107	0
1403192	1
1404376	0
1405503	1
1406577	0
1410597	1
1411662	0
1412802	1
1413861	0
1414895	1
1415897	0
1416930	1
1418002	1
1422056	1
1423136	1
1424138	0
1425206	0
1426406	1
1427578	0
1428687	1
1432350	1
1433464	0
1434598	0
1435758	1
1436912	0
1438057	0
1439104	1
1443441	1
1444457	0
1445492	1
1446578	0
1447675	1
1448762	0
1449783	0
1450825	0
1454440	0
1455506	1
1456675	0
1457859	1
1459048	0
1460167	1
1461348	1
1465237	0
1466320	1
1467470	0
1468577	0
1469710	1
1470774	1
1471958	1
1473030	1
1477489	1
1478547	0
1479563	0
1480655	1
1481699	0
1482758	0
1483833	1
1487672	0
1488692	0
1489789	1
1490874	1
1492061	0
1493207	0
1494278	0
1495341	1
1504231	1
1505411	0
1506542	1
1507565	0
1508707	1
1509794	1
1510833	0
1515496	1
1516648	0
1517730	0
1518837	1
1519956	1
1521029	0
1522121	0
1523276	0
1527115	0
1528188	1
1529219	1
1530283	0
1531411	0
1532614	1
1533746	1
1534813	0
1538494	0
1539613	0
1540660	1
1541851	1
1543037	1
1544132	0
1545321	1
1549231	1
1550297	0
1551309	0
1552446	1
1553616	0
1554815	1
1555887	1
1559459	1
1560528	0
1561549	1
1562733	1
1563884	0
1564976	1
1566079	0
1569857	0
1570947	1
1572040	1
1573128	1
1574249	1
1575336	0
1576359	0
1577369	0
1580936	1
1582093	0
1583114	0
1584210	1
1585282	0
1586384	0
1587420	0
1588497	1
1592553	0
1593669	1
1594828	0
1595993	0
1597132	1
1598302	1
1599451	1
1603163	1
1604292	0
1605382	0
1606408	1
1607463	0
1608533	1
1609628	0
1613882	1
1614897	0
1615906	0
1617002	1
1618048	1
1619117	0
1620141	0
1621178	1
1625341	1
1626409	0
1627471	1
1628497	1
1629523	1
1630555	0
1631641	0
1632661	0
1636949	0
1638057	0
1639211	1
1640407	0
1641411	1
1642550	1
1643726	0
1647529	0
1648540	1
1649709	0
1650834	0
1651866	1
1652965	1
1654006	1
1655168	0
1659242	0
1660284	0
1661351	1
1662406	1
1663506	0
1664550	1
1665550	1
1669187	1
1670228	0
1671260	0
1672281	1
1673421	0
1674540	0
1675634	1
1676775	1
1681120	0
1682151	0
1683159	0
1684254	1
1685391	1
1686504	1
1687584	0
1688592	0
1692988	1
1694027	0
1695100	1
1696284	0
1697385	0
1698389	1
1699479	0
1703511	0
1704582	1
1705694	0
1706704	1
1707851	0
1709006	1
1710181	1
1711344	1
1715229	0
1716265	0
1717379	1
1718387	1
1719439	0
1720592	1
1721738	1
1725521	0
1726650	0
1727680	1
1728731	0
1729833	1
1730921	1
1732112	1
1736712	1
1737763	0
1738801	0
1739884	0
1740901	0
1741905	1
1742970	1
1744114	0
1747980	1
1749040	0
1750145	1
1751158	1
1752210	0
1753348	0
1754454	0
1758239	1
1759261	1
1760349	0
1761408	0
1762507	0
1763699	1
1764760	1
1765895	1
1769765	1
1770794	0
1771918	1
1772982	1
1774105	0
1775256	1
1776332	1
1780333	0
1781523	1
1782676	1
1783711	0
1784762	0
1785776	0
1786974	0
1788015	1
1792797	0
1793817	1
1794927	1
1795979	0
1797138	0
1798195	0
1799271	1
1800447	1
1804362	1
1805487	0
1806627	0
1807734	1
1808863	0
1810030	1
1811147	0
1815673	1
1816768	0
1817887	1
1819000	1
1820070	0
1821080	1
1822266	0
1823369	0
1827477	1
1828590	0
1829667	0
1830742	1
1831894	0
1833075	1
1834185	1
1837981	0
1839072	0
1840097	0
1841249	1
1842261	1
1843348	0
1844542	0
1848955	1
1850085	1
1851180	1
1852310	1
1853416	0
1854593	0
1855649	0
1856745	1
1860997	1
1862158	0
1863171	1
1864303	0
1865327	1
1866477	0
1867650	0
1872104	1
1873252	0
1874284	1
1875322	1
1876520	1
1877677	0
1878815	0
1879862	0
1884280	0
1885380	1
1886515	0
1887522	1
1888614	1
1889712	0
1890892	1
1892052	1
1895771	1
1896968	1
1898102	0
1899245	1
1900422	0
1901524	0
1902683	0
1906916	1
1908026	0
1909197	1
1910270	1
1911322	0
1912409	0
1913559	1
1914755	1
1918311	1
1919427	0
1920471	0
1921580	0
1922743	1
1923860	0
1924934	1
1926062	1
1930454	1
1931607	1
1932652	0
1933658	0
1934779	0
1935873	1
1936919	0
1941002	0
1942192	0
1943193	1
1944276	1
1945304	0
1946444	0
1947637	1
1951356	0
1952551	0
1953682	1
1954716	1
1955720	1
1956898	1
1958028	0
1959106	0
1963806	1
1964875	1
1965920	0
1967106	1
1968139	0
1969296	0
1970441	1
1974001	0
1975105	1
1976158	0
1977269	0
1978388	1
1979397	0
1980512	1
1981689	1
1986207	1
1987215	1
1988403	1
1989472	0
1990517	0
1991517	0
1992687	0
1996578	1
1997751	0
1998914	1
1999947	0
2000972	0
2002150	1
2003335	1
2004472	1
2008379	1
2009455	1
2010504	0
2011650	1
2012663	0
2013758	0
2014901	0
2018547	0
2019724	1
2020859	0
2021985	1
2023157	0
2024342	1
2025481	0
2029142	0
2030338	1
2031389	0
2032455	0
2033496	1
2034665	1
2035853	1
2036857	0
2041484	0
2042668	1
2043745	0
2044795	1
2045971	1
2046998	0
2048039	0
2051921	1
2053094	1
2054233	1
2055353	1
2056464	0
2057572	1
2058755	0
2059911	0
2064430	0
2065490	0
2066499	1
2067564	1
2068710	1
2069769	0
2070824	0
2071936	0
2076572	0
2077733	0
2078748	1
2079924	0
2080945	1
2082026	1
2083166	1
2086738	1
2087841	1
2088990	1
2090184	0
2091335	1
2092518	0
2093711	0
2094739	0
2099365	0
2100478	1
2101562	1
2102565	1
2103652	0
2104755	0
2105915	0
2107055	0
2111319	0
2112332	1
2113464	0
2114517	1
2115612	0
2116732	0
2117759	1
2122229	1
2123417	1
2124450	1
2125595	0
2126673	0
2127798	1
2128812	1
2132445	0
2133483	0
2134680	1
2135814	0
2136878	0
2138080	0
2139135	1
2140266	1
2143949	0
2145050	1
2146081	0
2147147	0
2148325	1
2149505	1
2150604	0
2154266	1
2155326	0
2156442	1
2157625	0
2158724	1
2159732	0
2160761	1
2165362	0
2166505	0
2167701	1
2168829	1
2169836	0
2171001	1
2172083	1
2173190	1
2177595	1
2178711	0
2179836	1
2180953	0
2182150	1
2183201	1
2184226	1
2185310	0
2189669	1
2190792	0
2191847	0
2192936	0
2193994	1
2195087	1
2196159	1
2200409	0
2201552	0
2202649	1
2203656	1
2204828	0
2205865	1
2207064	0
2211341	0
2212534	0
2213704	1
2214715	0
2215779	0
2216971	0
2218058	1
2219209	1
40759	3
41903	3
42979	2
44089	2
45209	2
46231	3
47246	2
48381	3
52148	3
53245	2
54360	3
55364	2
56444	2
57589	2
58601	3
63149	2
64217	2
65231	3
66272	3
67348	3
68471	2
69652	2
73740	3
74880	3
75948	3
77005	2
78116	2
79305	3
80481	3
81558	2
85079	3
86153	2
87211	3
88411	2
89505	2
90664	2
91762	2
95635	3
96809	3
97836	3
98911	3
99983	2
101155	2
102214	2
105955	3
107111	2
108113	3
109195	3
110295	2
111355	3
112434	2
113504	3
117990	2
119029	2
120137	2
121222	3
122387	3
123486	3
124665	2
125692	3
129126	2
130310	3
131341	2
132412	3
133587	2
134750	3
135805	2
139662	2
140751	3
141879	3
142914	3
144013	3
145104	2
146262	3
147429	2
151092	2
152184	2
153310	3
154444	3
155615	3
156653	2
157721	2
161796	2
162848	3
163952	2
165114	3
166231	2
167291	3
168381	2
169417	3
173628	3
174674	3
175859	3
177036	3
178125	2
179266	2
180371	2
181404	3
185094	2
186112	2
187183	2
188305	2
189335	2
190410	3
191560	3
192615	3
196720	3
197780	2
198878	2
199963	3
201106	2
202117	2
203186	3
206908	2
208035	3
209192	2
210289	3
211388	3
212411	2
213589	3
218038	3
219130	3
220245	2
221288	2
222483	3
223487	3
224549	3
225698	2
230629	3
231663	2
232752	3
233793	3
234966	3
236101	2
237180	2
241433	2
242612	2
243777	3
244912	2
246037	3
247229	3
248389	2
252343	2
253368	3
254424	2
255505	2
256587	3
257613	2
258672	2
259802	3
264310	2
265327	3
266521	2
267565	3
268687	3
269700	3
270712	2
271861	3
276340	2
277435	2
278444	2
279583	2
280713	2
281833	3
283001	3
287510	3
288536	3
289569	2
290626	2
291800	2
292997	3
294047	3
297820	3
298990	3
300026	2
301221	3
302319	2
303357	2
304509	2
305556	3
309506	2
310698	3
311758	2
312889	3
314069	3
315081	2
316101	3
320683	2
321850	2
322920	2
324015	3
325165	2
326211	2
327334	3
328503	3
332409	2
333569	3
334705	2
335787	3
336961	3
338118	2
339227	3
340293	3
344329	3
345377	2
346395	3
347397	2
348430	3
349466	2
350485	2
354348	2
355438	3
356520	3
357587	2
358663	3
359674	2
360765	2
361924	3
365880	2
366937	2
368064	3
369177	2
370328	2
371516	3
372648	2
376503	3
377562	3
378697	2
379833	2
380873	3
381932	3
383020	3
386705	3
387775	2
388890	3
389917	2
390973	3
392170	2
393183	2
394241	3
398880	3
399928	3
401060	2
402163	2
403291	2
404318	2
405405	3
406480	3
410809	2
411976	3
413172	3
414370	2
415482	2
416664	2
417729	3
418881	3
422962	3
424044	2
425212	2
426387	3
427579	2
428714	2
429847	3
434120	3
435134	3
436275	2
437464	2
438532	2
439570	3
440741	3
445172	3
446227	2
447300	3
448308	2
449463	3
450506	2
451702	2
455483	2
456547	3
457580	3
458632	2
459791	3
460793	3
461883	2
462947	2
467055	2
468236	3
469284	2
470462	3
471522	2
472695	3
473768	2
474871	3
478995	2
480109	2
481235	2
482276	3
483436	3
484571	3
485631	3
490190	2
491336	3
492365	3
493536	3
494726	3
495775	2
496915	2
497980	2
502476	3
503637	3
504711	3
505843	2
506955	3
507997	2
509050	2
513770	2
514818	2
515971	3
517151	2
518269	3
519418	3
520471	2
524054	3
525121	3
526307	3
527419	2
528459	2
529518	2
530699	2
531881	3
535552	3
536615	2
537655	2
538751	3
539906	3
540971	2
542117	3
546543	3
547643	3
548651	2
549707	3
550787	2
551876	3
552911	2
557991	2
559173	2
560253	3
561357	2
562407	3
563447	2
564494	3
565511	3
569931	2
571100	3
572227	2
573334	2
574441	2
575538	3
576694	3
577788	2
581469	2
582512	3
583576	2
584593	2
585707	3
586787	3
587913	3
591882	2
592998	2
594180	2
595273	3
596307	3
597391	2
598487	3
599556	3
603402	2
604495	2
605565	2
606608	3
607784	2
608946	3
610101	2
614242	3
615319	3
616495	2
617627	3
618692	2
619824	2
620923	3
622077	3
625712	3
626755	2
627943	2
628976	2
630093	3
631115	3
632194	2
633269	2
636989	2
637993	2
639035	3
640216	2
641314	2
642461	3
643545	3
648028	3
649063	2
650179	3
651364	2
652449	3
653617	2
654779	3
659006	3
660123	3
661274	3
662347	2
663447	2
664575	2
665595	3
666767	3
670592	3
671650	2
672653	2
673738	3
674772	3
675879	3
677048	2
678171	2
681869	2
682963	2
683970	3
685084	3
686135	2
687228	3
688419	3
692033	3
693072	3
694247	2
695303	2
696433	3
697551	3
698703	2
699823	3
704375	3
705529	2
706637	2
707682	3
708801	2
709805	2
710883	2
714608	2
715672	2
716861	3
718033	3
719086	2
720221	3
721270	3
725512	3
726525	2
727693	3
728755	2
729826	2
731004	2
732111	3
735821	3
736896	2
737991	3
739049	3
740228	2
741338	2
742417	2
743612	2
748334	2
749481	2
750580	3
751631	3
752789	2
753954	3
755145	3
756236	3
780615	2
781666	2
782742	3
783904	3
785013	3
786040	3
787096	2
788187	2
792335	3
793385	2
794385	2
795396	3
796433	3
797452	2
798475	2
802763	2
803770	2
804812	3
805970	2
807136	3
808184	3
809241	3
813648	2
814744	3
815823	3
816982	2
818053	2
819239	2
820305	3
821357	3
825178	3
826186	2
827243	2
828376	2
829444	3
830528	2
831584	3
835661	3
836729	3
837877	2
839001	3
840033	2
841075	2
842271	2
843383	3
847592	3
848668	3
849683	3
850691	2
851723	2
852776	2
853882	2
857662	3
858821	3
859922	3
861050	2
862113	2
863200	3
864382	2
865518	3
869357	2
870521	3
871641	3
872678	3
873797	2
874804	2
875909	3
877042	3
880822	3
881985	2
883129	2
884172	3
885224	2
886318	2
887460	3
891240	3
892297	2
893432	2
894571	2
895760	3
896769	3
897823	2
902267	2
903373	2
904538	3
905656	3
906708	3
907799	2
908896	2
910027	3
913822	2
914916	2
915992	2
917177	2
918188	3
919328	3
920372	3
924769	2
925803	2
926892	3
927988	3
929091	2
930102	3
931192	2
932222	3
936485	3
937638	3
938815	3
940001	2
941127	2
942180	3
943295	2
944446	2
948593	3
949785	2
950908	2
952070	3
953099	3
954174	2
955263	3
959097	2
960156	3
961222	3
962419	2
963439	3
964440	3
965516	2
969220	2
970391	2
971502	2
972563	3
973598	3
974781	3
975904	2
977014	2
980716	3
981783	3
982867	2
984006	2
985042	3
986102	3
987272	3
988411	2
992396	2
993476	3
994523	2
995623	3
996764	2
997921	3
999019	2
1003100	3
1004299	3
1005364	2
1006555	2
1007642	2
1008667	3
1009712	2
1010733	2
1014451	2
1015600	3
1016729	3
1017818	2
1018882	3
1020044	2
1021149	2
1022172	3
1026317	2
1027365	2
1028378	3
1029396	3
1030420	3
1031494	3
1032685	3
1036698	2
1037877	3
1038915	3
1039946	2
1041079	2
1042221	2
1043335	3
1047931	2
1048977	3
1050122	3
1051289	2
1052398	3
1053590	3
1054603	2
1055671	3
1060208	2
1061313	2
1062437	2
1063447	3
1064565	2
1065698	2
1066798	3
1071341	2
1072482	3
1073495	2
1074641	3
1075657	3
1076745	3
1077811	2
1081501	3
1082553	3
1083558	2
1084746	2
1085801	2
1086890	3
1087958	2
1089066	3
1092875	2
1093906	3
1094985	2
1096103	3
1097240	2
1098309	3
1099492	2
1100673	2
1104513	2
1105575	3
1106600	3
1107712	2
1108836	3
1109929	2
1110980	3
1116029	3
1117067	3
1118160	3
1119304	2
1120464	3
1121649	3
1122769	2
1123814	2
1127982	2
1129080	3
1130098	2
1131143	2
1132143	3
1133146	2
1134327	3
1139244	3
1140440	2
1141560	2
1142632	3
1143739	2
1144887	2
1146016	3
1149611	3
1150749	2
1151798	3
1152924	3
1154011	3
1155106	2
1156151	2
1157212	2
1160791	2
1161988	2
1163075	3
1164127	3
1165209	2
1166304	2
1167426	3
1171136	2
1172309	3
1173467	3
1174598	2
1175776	3
1176896	3
1177942	3
1179027	2
1183233	2
1184343	3
1185519	3
1186620	2
1187701	2
1188718	2
1189738	3
1193513	3
1194552	2
1195728	2
1196839	2
1197909	3
1198939	3
1200138	3
1201210	3
1204914	3
1205935	3
1207050	2
1208112	2
1209248	2
1210326	3
1211511	2
1212588	2
1217014	2
1218167	3
1219202	3
1220276	2
1221405	2
1222497	3
1223606	3
1228398	3
1229515	2
1230555	2
1231596	3
1232748	3
1233775	2
1234949	3
1238694	3
1239772	2
1240813	2
1241859	3
1242927	2
1243959	2
1245003	2
1246106	3
1249968	2
1251100	3
1252276	2
1253367	2
1254483	3
1255590	3
1256664	2
1257684	2
1262431	3
1263528	2
1264661	2
1265821	3
1267009	3
1268089	3
1269212	3
1273013	2
1274124	2
1275304	2
1276442	3
1277636	3
1278673	2
1279838	3
1280993	3
1285105	2
1286125	2
1287247	2
1288372	2
1289402	3
1290591	3
1291592	3
1295219	3
1296347	3
1297510	2
1298598	2
1299757	3
1300766	2
1301875	3
1305703	2
1306714	3
1307855	3
1309050	2
1310185	3
1311276	2
1312322	3
1313374	2
1317969	2
1319166	3
1320339	3
1321412	3
1322585	3
1323663	3
1324740	2
1329828	2
1331021	2
1332033	3
1333087	2
1334206	3
1335210	3
1336318	2
1340951	3
1342047	3
1343240	2
1344331	3
1345464	2
1346580	2
1347666	2
1348853	3
1352542	3
1353585	2
1354607	2
1355627	2
1356821	3
1357920	2
1359093	2
1360247	3
1364982	3
1366079	3
1367191	2
1368309	3
1369410	3
1370615	3
1371687	2
1376331	3
1377358	2
1378416	2
1379428	2
1380599	2
1381774	3
1382942	2
1387490	2
1388503	3
1389636	3
1390724	2
1391754	2
1392935	2
1394057	3
1395098	3
1398855	3
1399974	2
1401049	2
1402107	3
1403192	2
1404376	3
1405503	2
1406577	3
1410597	2
1411662	3
1412802	2
1413861	3
1414895	2
1415897	3
1416930	2
1418002	2
1422056	2
1423136	2
1424138	3
1425206	3
1426406	2
1427578	3
1428687	2
1432350	2
1433464	3
1434598	3
1435758	2
1436912	3
1438057	3
1439104	2
1443441	2
1444457	3
1445492	2
1446578	3
1447675	2
1448762	3
1449783	3
1450825	3
1454440	3
1455506	2
1456675	3
1457859	2
1459048	3
1460167	2
1461348	2
1465237	3
1466320	2
1467470	3
1468577	3
1469710	2
1470774	2
1471958	2
1473030	2
1477489	2
1478547	3
1479563	3
1480655	2
1481699	3
1482758	3
1483833	2
1487672	3
1488692	3
1489789	2
1490874	2
1492061	3
1493207	3
1494278	3
1495341	2
1504231	2
1505411	3
1506542	2
1507565	3
1508707	2
1509794	2
1510833	3
1515496	2
1516648	3
1517730	3
1518837	2
1519956	2
1521029	3
1522121	3
1523276	3
1527115	3
1528188	2
1529219	2
1530283	3
1531411	3
1532614	2
1533746	2
1534813	3
1538494	3
1539613	3
1540660	2
1541851	2
1543037	2
1544132	3
1545321	2
1549231	2
1550297	3
1551309	3
1552446	2
1553616	3
1554815	2
1555887	2
1559459	2
1560528	3
1561549	2
1562733	2
1563884	3
1564976	2
1566079	3
1569857	3
1570947	2
1572040	2
1573128	2
1574249	2
1575336	3
1576359	3
1577369	3
1580936	2
1582093	3
1583114	3
1584210	2
1585282	3
1586384	3
1587420	3
1588497	2
1592553	3
1593669	2
1594828	3
1595993	3
1597132	2
1598302	2
1599451	2
1603163	2
1604292	3
1605382	3
1606408	2
1607463	3
1608533	2
1609628	3
1613882	2
1614897	3
1615906	3
1617002	2
1618048	2
1619117	3
1620141	3
1621178	2
1625341	2
1626409	3
1627471	2
1628497	2
1629523	2
1630555	3
1631641	3
1632661	3
1636949	3
1638057	3
1639211	2
1640407	3
1641411	2
1642550	2
1643726	3
1647529	3
1648540	2
1649709	3
1650834	3
1651866	2
1652965	2
1654006	2
1655168	3
1659242	3
1660284	3
1661351	2
1662406	2
1663506	3
1664550	2
1665550	2
1669187	2
1670228	3
1671260	3
1672281	2
1673421	3
1674540	3
1675634	2
1676775	2
1681120	3
1682151	3
1683159	3
1684254	2
1685391	2
1686504	2
1687584	3
1688592	3
1692988	2
1694027	3
1695100	2
1696284	3
1697385	3
1698389	2
1699479	3
1703511	3
1704582	2
1705694	3
1706704	2
1707851	3
1709006	2
1710181	2
1711344	2
